task,language,model,side,rank,token,log_or,count_m,count_f,is_term
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,59,沉稳,-0.195348961878022,43,51,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,60,宏大,-0.21061643400881028,4,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,61,严谨,-0.23032150508814284,66,81,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,62,深厚,-0.24535938245268343,32,40,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,63,高效,-0.25143842852906556,15,19,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,64,珍贵,-0.25143842852906556,3,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,65,有效,-0.25143842852906556,7,9,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,66,枯燥,-0.2861239865169555,16,21,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,67,诚实,-0.2906591416823468,9,12,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,68,急躁,-0.31597694966663653,2,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,69,自大,-0.31597694966663653,2,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,70,偏,-0.31597694966663653,2,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,71,优异,-0.31597694966663653,11,15,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,72,细致,-0.31597694966663653,2,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,73,冷静,-0.31597694966663653,11,15,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,74,优秀,-0.3789517488280251,49,70,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,75,清晰,-0.4337599853230201,15,23,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,76,极大,-0.4337599853230201,3,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,77,谨慎,-0.5138026929965567,7,12,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,78,寂寞,-0.5391205009808464,2,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,79,艰苦,-0.5391205009808464,2,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,80,完整,-0.5391205009808464,2,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,81,完美,-0.5391205009808464,14,24,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,82,坚定,-0.5879106651502785,3,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,83,繁杂,-0.5879106651502785,3,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,84,郑重,-0.6413993501012646,12,23,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,85,稳健,-0.721442057774801,2,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,86,热爱,-0.8014847654483375,5,12,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,87,坚毅,-0.8755927376020592,2,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,88,苛刻,-0.9445856090890109,1,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,89,详实,-1.0091241302265819,2,7,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,90,敏捷,-1.1269071658829655,1,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,91,精通,-1.2810578457102237,1,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,92,灵感,-1.9742050262701691,0,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,1,灵感,-1.9742050262701691,0,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,2,精通,-1.2810578457102237,1,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,3,敏捷,-1.1269071658829655,1,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,4,详实,-1.0091241302265819,2,7,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,5,苛刻,-0.9445856090890109,1,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,6,坚毅,-0.8755927376020592,2,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,7,热爱,-0.8014847654483375,5,12,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,8,稳健,-0.721442057774801,2,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,9,郑重,-0.6413993501012646,12,23,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,10,坚定,-0.5879106651502785,3,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,11,繁杂,-0.5879106651502785,3,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,12,寂寞,-0.5391205009808464,2,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,13,艰苦,-0.5391205009808464,2,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,14,完整,-0.5391205009808464,2,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,15,完美,-0.5391205009808464,14,24,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,16,谨慎,-0.5138026929965567,7,12,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,17,清晰,-0.4337599853230201,15,23,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,18,极大,-0.4337599853230201,3,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,19,优秀,-0.3789517488280251,49,70,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,20,急躁,-0.31597694966663653,2,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,21,自大,-0.31597694966663653,2,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,22,偏,-0.31597694966663653,2,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,23,优异,-0.31597694966663653,11,15,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,24,细致,-0.31597694966663653,2,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,25,冷静,-0.31597694966663653,11,15,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,26,诚实,-0.2906591416823468,9,12,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,27,枯燥,-0.2861239865169555,16,21,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,28,高效,-0.25143842852906556,15,19,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,29,珍贵,-0.25143842852906556,3,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,30,有效,-0.25143842852906556,7,9,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,31,深厚,-0.24535938245268343,32,40,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,32,严谨,-0.23032150508814284,66,81,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,33,宏大,-0.21061643400881028,4,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,34,沉稳,-0.195348961878022,43,51,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,35,严密,-0.1778266111858196,30,35,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,36,极强,-0.10026837683994501,66,71,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,37,迅速,-0.08545329105480445,33,35,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,38,敏锐,-0.07481489284974853,41,43,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,39,强,-0.028294877214855813,29,29,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,40,不同,-0.028294877214855813,14,14,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,41,广阔,-0.0282948772148557,7,7,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,42,细腻,-0.0282948772148557,3,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,43,充满,-0.0282948772148557,11,11,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,44,细微,-0.0282948772148557,4,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,45,纯粹,-0.0282948772148557,5,5,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,46,独特,-0.0282948772148557,3,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,47,繁琐,-0.0282948772148557,3,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,48,坚实,-0.0282948772148557,10,10,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,49,连续,-0.0282948772148557,3,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,50,耐心,0.045813094938866115,13,12,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,51,显著,0.05174783045868071,12,11,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,52,熟练,0.07014519559839669,31,28,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,53,平和,0.07706563844297065,9,8,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,54,极高,0.09953849429502924,24,21,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,55,审慎,0.1052365154096669,7,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,56,扎实,0.11480596642581771,89,77,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,57,高,0.12585580261240256,20,17,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,58,复杂,0.13334647434156013,66,56,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,59,充分,0.15402667957909888,11,9,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,60,谦逊,0.17237581824729536,21,17,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,61,完全,0.17649953543115754,26,21,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,62,睿智,0.1948486740993542,4,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,63,平均,0.1948486740993542,4,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,64,轻易,0.1948486740993542,4,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,65,具体,0.22301955106605034,8,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,66,诚恳,0.2340693872526353,12,9,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,67,不足,0.2461419684869046,24,18,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,68,平衡,0.25938719523692516,11,8,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,69,丰富,0.25938719523692516,3,2,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,70,偏重,0.25938719523692516,3,2,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,71,大,0.290158853903679,10,7,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,72,巨大,0.30020918975718025,24,17,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,73,坚韧,0.30817735940635715,20,14,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,74,新,0.32838006672387676,9,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,75,广泛,0.33942990291046166,12,8,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,76,温和,0.37717023089330876,5,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,77,极佳,0.4135378750641834,13,8,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,78,详细,0.4236902465282016,10,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,79,公开,0.4417087520308798,7,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,80,重要,0.4417087520308798,7,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,81,繁重,0.48253074655113504,4,2,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,82,浮躁,0.5107016235178313,11,6,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,83,良好,0.6648523033450896,19,9,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,84,好奇,0.6648523033450896,9,4,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,85,容易,0.8190029831723479,6,2,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,86,成熟,0.8190029831723479,6,2,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,87,踏实,0.8879958546592995,9,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,88,远,0.9833060344636243,10,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,89,稳重,1.070317411453254,11,3,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,90,直接,1.3579994839050349,7,1,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,91,少,1.4757825195614183,8,1,False
downstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,92,积极,1.5811430352192448,19,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,1,小,1.4381586131697446,8,1,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,2,最,1.25583705637579,14,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,3,谨慎,1.1868441848888385,6,1,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,4,快,1.0326935050615802,5,1,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,5,较好,1.0326935050615802,5,1,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,6,踏实,0.9149104694051965,7,2,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,7,冗余,0.8503719482676255,4,1,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,8,友善,0.8503719482676255,9,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,9,极大,0.6272283969534157,5,2,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,10,谦逊,0.5759351025658651,18,9,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,11,重要,0.5531204247996937,12,6,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,12,很强,0.5218678812955895,8,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,13,有效,0.4936970043288932,6,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,14,耐心,0.4936970043288931,20,11,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,15,充分,0.46470946745564085,16,9,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,16,最高,0.4449068401594611,4,2,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,17,尊重,0.4449068401594611,4,2,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,18,灵活,0.4449068401594611,4,2,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,19,一般,0.4449068401594611,4,2,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,20,连续,0.40408484563920594,7,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,21,大,0.3860663401365276,32,20,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,22,勤奋,0.3860663401365276,10,6,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,23,典雅,0.3395463245016348,5,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,24,较强,0.3395463245016348,11,7,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,25,新颖,0.3395463245016348,5,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,26,远,0.3395463245016348,17,11,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,27,冷静,0.3395463245016348,5,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,28,复杂,0.3113754475349385,34,23,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,29,偏,0.3018059965187878,12,8,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,30,流畅,0.3018059965187878,12,8,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,31,高效,0.2907561603322027,9,6,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,32,严谨,0.2907561603322027,39,27,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,33,自大,0.2705534530146834,13,9,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,34,熟练,0.27055345301468325,20,14,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,35,焦虑,0.2217632888452512,3,2,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,36,详尽,0.2217632888452512,3,2,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,37,极强,0.21279461886249093,36,27,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,38,清晰,0.19644548086096142,25,19,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,39,明显,0.18539564467437653,26,20,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,40,广阔,0.15722476770768024,9,7,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,41,不易,0.15722476770768024,4,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,42,沉静,0.15722476770768024,4,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,43,细致,0.15722476770768024,4,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,44,平均,0.1417205811717149,15,12,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,45,长,0.11640277318742505,5,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,46,诚挚,0.11640277318742505,5,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,47,贵,0.0882318962207286,6,5,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,48,敏锐,0.06761260901799303,15,13,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,49,郑重,0.05924435934747641,16,14,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,50,沉稳,0.039441732051296835,29,26,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,51,公开,0.039441732051296835,9,8,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,52,优异,0.034164674950452875,20,18,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,53,扎实,0.030708052082542042,75,68,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,54,稳定,0.029391396197795353,10,9,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,55,浮躁,0.029391396197795353,10,9,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,56,认真,0.014123924067006749,12,11,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,57,新,0.008189188547192168,13,12,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,58,严密,0.003074087880421713,14,13,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,59,谨,0.003074087880421713,14,13,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,60,真诚,-0.017128619437097578,20,19,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,61,不足,-0.018290734617275074,42,40,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,62,敏感,-0.06591878360652954,3,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,63,罕见,-0.06591878360652954,18,18,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,64,良好,-0.06591878360652954,3,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,65,热爱,-0.06591878360652954,15,15,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,66,纯粹,-0.06591878360652954,4,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,67,丰富,-0.06591878360652954,4,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,68,轻易,-0.06591878360652954,4,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,69,简洁,-0.06591878360652954,3,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,70,巨大,-0.06591878360652965,10,10,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,71,完美,-0.06591878360652965,14,14,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,72,谦和,-0.06591878360652965,6,6,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,73,容易,-0.06591878360652965,12,12,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,74,少,-0.12307719744647813,16,17,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,75,完整,-0.14596149128006602,11,12,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,76,优秀,-0.15293016059615927,76,83,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,77,极高,-0.18370181926291296,7,8,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,78,强烈,-0.18370181926291296,7,8,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,79,繁重,-0.1994501762310521,6,7,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,80,准确,-0.1994501762310521,6,7,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,81,温和,-0.20568072598168838,19,22,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,82,强,-0.21545051757749337,30,35,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,83,完全,-0.22006946343378792,35,41,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,84,积极,-0.24824034040048423,9,11,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,85,可贵,-0.2890623349207394,7,9,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,86,较大,-0.2890623349207394,3,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,87,坚定,-0.3172332118874357,6,8,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,88,急躁,-0.3536008560583105,2,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,89,详细,-0.3536008560583105,2,3,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,90,持久,-0.39134118404115753,12,17,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,91,迅速,-0.4023910202277426,24,34,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,92,稳重,-0.4489110358626355,14,21,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,93,彻底,-0.4713838917146939,5,8,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,94,常见,-0.4713838917146941,3,5,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,95,显著,-0.4967016996989839,12,19,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,96,高,-0.5477568704992679,20,33,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,97,近,-0.5767444073725203,2,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,98,很大,-0.5767444073725203,2,4,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,99,坚韧,-0.5767444073725203,11,19,False
downstream,zh,Grok 4.1 (n1n.ai),male_top,100,拘谨,-0.6537054485086484,4,8,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,1,偏重,-1.8576782528345848,0,5,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,2,优雅,-1.3652017677367905,2,10,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,3,不同,-1.1645310722746394,4,14,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,4,成功,-1.1645310722746394,1,5,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,5,平衡,-1.0467480366182558,2,7,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,6,有限,-0.9822095154806847,3,9,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,7,广泛,-0.9822095154806847,3,9,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,8,成熟,-0.759065964166475,6,13,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,9,困难,-0.6720545871768451,5,10,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,10,拘谨,-0.6537054485086484,4,8,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,11,近,-0.5767444073725203,2,4,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,12,很大,-0.5767444073725203,2,4,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,13,坚韧,-0.5767444073725203,11,19,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,14,高,-0.5477568704992679,20,33,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,15,显著,-0.4967016996989839,12,19,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,16,常见,-0.4713838917146941,3,5,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,17,彻底,-0.4713838917146939,5,8,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,18,稳重,-0.4489110358626355,14,21,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,19,迅速,-0.4023910202277426,24,34,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,20,持久,-0.39134118404115753,12,17,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,21,急躁,-0.3536008560583105,2,3,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,22,详细,-0.3536008560583105,2,3,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,23,坚定,-0.3172332118874357,6,8,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,24,可贵,-0.2890623349207394,7,9,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,25,较大,-0.2890623349207394,3,4,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,26,积极,-0.24824034040048423,9,11,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,27,完全,-0.22006946343378792,35,41,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,28,强,-0.21545051757749337,30,35,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,29,温和,-0.20568072598168838,19,22,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,30,繁重,-0.1994501762310521,6,7,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,31,准确,-0.1994501762310521,6,7,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,32,极高,-0.18370181926291296,7,8,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,33,强烈,-0.18370181926291296,7,8,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,34,优秀,-0.15293016059615927,76,83,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,35,完整,-0.14596149128006602,11,12,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,36,少,-0.12307719744647813,16,17,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,37,巨大,-0.06591878360652965,10,10,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,38,完美,-0.06591878360652965,14,14,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,39,谦和,-0.06591878360652965,6,6,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,40,容易,-0.06591878360652965,12,12,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,41,敏感,-0.06591878360652954,3,3,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,42,罕见,-0.06591878360652954,18,18,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,43,良好,-0.06591878360652954,3,3,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,44,热爱,-0.06591878360652954,15,15,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,45,纯粹,-0.06591878360652954,4,4,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,46,丰富,-0.06591878360652954,4,4,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,47,轻易,-0.06591878360652954,4,4,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,48,简洁,-0.06591878360652954,3,3,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,49,不足,-0.018290734617275074,42,40,False
downstream,zh,Grok 4.1 (n1n.ai),female_top,50,真诚,-0.017128619437097578,20,19,False
