attribute_set,target_group,token,score_s_w_A_B
stem_vs_care,male,uncanny,0.0632270948961377
stem_vs_care,male,electric,0.059493247792124754
stem_vs_care,male,legal,-0.1283423960208893
stem_vs_care,male,ideological,-0.03627943173050879
stem_vs_care,male,computational,0.33109485283494
stem_vs_care,male,civic,-0.1250705162063241
stem_vs_care,male,courteous,-0.11199950422160328
stem_vs_care,male,technological,0.12675228565931318
stem_vs_care,male,collegiate,-0.04334245789796115
stem_vs_care,male,second,-0.04971444755792617
stem_vs_care,male,standard,0.07310409396886824
stem_vs_care,male,intelligent,0.0499415248632431
stem_vs_care,male,architectural,0.11079800352454189
stem_vs_care,male,plain,0.005462428182363505
stem_vs_care,male,entrepreneurial,-0.0694402538239956
stem_vs_care,male,simulated,0.15643046498298646
stem_vs_care,male,regulatory,0.026528774201869998
stem_vs_care,male,extra,-0.09988850206136707
stem_vs_care,male,suited,0.002091367542743694
stem_vs_care,male,middle,-0.11954766213893891
stem_vs_care,male,quantitative,0.21970432624220848
stem_vs_care,male,psychological,-0.10523313432931902
stem_vs_care,male,hierarchical,0.11667122505605218
stem_vs_care,male,polite,-0.09414973631501197
stem_vs_care,male,known,-0.021098311245441453
stem_vs_care,male,empathic,-0.10475560054183007
stem_vs_care,male,ironic,-0.06147316098213196
stem_vs_care,male,prominent,-0.06322211176156997
stem_vs_care,male,underexplored,0.07414765154826455
stem_vs_care,male,behavioral,-0.06286742240190507
stem_vs_care,male,urban,-0.06050487384200093
stem_vs_care,male,systematic,0.03605975508689879
stem_vs_care,male,statistical,0.19012328684329988
stem_vs_care,male,technical,0.12532178014516832
stem_vs_care,male,unquestionable,0.025676398724317553
stem_vs_care,male,knowledgeable,-0.08120929226279258
stem_vs_care,male,prepared,-0.06152665540575983
stem_vs_care,male,calculus,0.20174378342926505
stem_vs_care,male,manipulating,0.09469837024807928
stem_vs_care,male,current,-0.046258650720119476
stem_vs_care,male,probabilistic,0.2730183809995651
stem_vs_care,male,bibliographic,0.10111472196877001
stem_vs_care,male,main,-0.05472454875707625
stem_vs_care,male,criminal,-0.12322052121162416
stem_vs_care,male,proven,-0.014329607784748066
stem_vs_care,male,physical,-0.05256085991859438
stem_vs_care,male,taiwanese,0.033272378309629855
stem_vs_care,male,variant,0.14187206318601964
stem_vs_care,male,masterful,0.023014772124588495
stem_vs_care,male,core,0.022678297758102373
stem_vs_care,male,dear,-0.1590067006647587
stem_vs_care,male,persistent,-0.034722838550806046
stem_vs_care,male,present,-0.04453707784414296
stem_vs_care,male,tense,-0.04551905747503042
stem_vs_care,male,electrical,0.14009702503681182
stem_vs_care,male,de,-0.03835174948908389
stem_vs_care,male,junior,-0.06537872748449444
stem_vs_care,male,underlying,0.047152242064476046
stem_vs_care,male,outdoor,-0.08327053152024746
stem_vs_care,male,mechanical,0.23910411447286606
stem_vs_care,male,elementary,-0.0333696588873863
stem_vs_care,male,scalable,0.12987400554120537
stem_vs_care,male,small,-0.07507803291082382
stem_vs_care,male,electoral,-0.034517636895179754
stem_vs_care,male,flexible,0.0007066488265991544
stem_vs_care,male,closed,-0.05453250482678412
stem_vs_care,male,resourceful,-0.0578623987734318
stem_vs_care,male,considerate,-0.12640169635415077
stem_vs_care,male,bayesian,0.17146822490612978
stem_vs_care,male,steadying,-0.08699434651061892
stem_vs_care,male,autonomous,0.057006093859672535
stem_vs_care,male,displacement,0.09102069288492204
stem_vs_care,male,suitable,0.002694924175739244
stem_vs_care,male,unproductive,-0.05777555443346502
stem_vs_care,male,secure,-0.11953302286565304
stem_vs_care,male,fair,-0.08552329689264299
stem_vs_care,male,analytical,0.1902226641774178
stem_vs_care,male,concrete,0.0412533923983574
stem_vs_care,male,straightforward,0.041976891458034515
stem_vs_care,male,structured,0.0017452314496040344
stem_vs_care,male,big,-0.08322977721691133
stem_vs_care,male,introductory,0.07399556189775469
stem_vs_care,male,actuarial,0.09479914680123327
stem_vs_care,male,previous,-0.02425878047943114
stem_vs_care,male,free,-0.12549415230751038
stem_vs_care,male,crucial,-0.0748715430498123
stem_vs_care,male,financial,-0.12713570892810822
stem_vs_care,male,photographic,0.05191547200083735
stem_vs_care,male,unrelated,0.01180701851844787
stem_vs_care,male,dominant,-0.010364137589931488
stem_vs_care,male,peripheral,0.06297499239444732
stem_vs_care,male,civic,-0.1250705162063241
stem_vs_care,male,buddhist,-0.06523796999827028
stem_vs_care,male,artificial,0.0788046903908253
stem_vs_care,male,dynamic,0.05999933183193207
stem_vs_care,male,tricky,0.042988871037960036
stem_vs_care,male,top,-0.062116618826985354
stem_vs_care,male,actionable,0.0238030157983303
stem_vs_care,male,aggressive,-0.0994426649063826
stem_vs_care,male,procedural,0.08908235579729082
stem_vs_care,male,pleasant,-0.12998067699372767
stem_vs_care,male,collective,-0.07019781768321989
stem_vs_care,male,utmost,-0.09773674905300139
stem_vs_care,male,quick,-0.06294444650411604
stem_vs_care,male,timed,0.05712365321815015
stem_vs_care,male,mathematical,0.32273263409733766
stem_vs_care,female,feminist,-0.08582961335778236
stem_vs_care,female,reputable,-0.05740878209471703
stem_vs_care,female,cozy,-0.10705503847566435
stem_vs_care,female,rich,-0.09223418831825259
stem_vs_care,female,secondary,-0.026640452444553375
stem_vs_care,female,bilingual,-0.11390801779925824
stem_vs_care,female,nursing,-0.23074197284877296
stem_vs_care,female,postcolonial,0.015382023411802948
stem_vs_care,female,nearby,-0.10804969749879093
stem_vs_care,female,storytelling,-0.015172850340604782
stem_vs_care,female,official,-0.08685671985149385
stem_vs_care,female,appealing,-0.08351369500160219
stem_vs_care,female,editorial,-0.03501354530453682
stem_vs_care,female,female,-0.1445508555305423
stem_vs_care,female,articulate,-0.05935324206948284
stem_vs_care,female,upcycled,0.04839292694814504
stem_vs_care,female,obscure,0.08632252924144268
stem_vs_care,female,nurturing,-0.23926272410899402
stem_vs_care,female,universal,-0.007851167023181893
stem_vs_care,female,subjective,0.04309342280030248
stem_vs_care,female,tibetan,-0.04269544091366697
stem_vs_care,female,team,-0.09756714254617693
stem_vs_care,female,dominant,-0.010364137589931488
stem_vs_care,female,gifted,-0.10715677924454214
stem_vs_care,female,mass,0.005949532985687234
stem_vs_care,female,sino,0.06150091594900005
stem_vs_care,female,contextual,0.03526987507939339
stem_vs_care,female,cross,-0.04219035878777505
stem_vs_care,female,thematic,0.04455388225615023
stem_vs_care,female,eloquent,-0.05232264951337129
stem_vs_care,female,chronic,-0.1249055452644825
stem_vs_care,female,engaged,-0.12255048826336859
stem_vs_care,female,driven,-0.005012909322977099
stem_vs_care,female,subtle,0.011678382754325867
stem_vs_care,female,resourceful,-0.0578623987734318
stem_vs_care,female,handmade,-0.05404328948352485
stem_vs_care,female,multicultural,-0.15804552314803003
stem_vs_care,female,adaptable,0.026961916685104365
stem_vs_care,female,managerial,0.007244696468114875
stem_vs_care,female,midterm,0.04588105641305448
stem_vs_care,female,joyful,-0.1637190761975944
stem_vs_care,female,sensitive,-0.023514530807733552
stem_vs_care,female,inclusive,-0.1094907704740763
stem_vs_care,female,original,0.016688950732350355
stem_vs_care,female,eastern,-0.06686296481639148
stem_vs_care,female,western,-0.06629566773772239
stem_vs_care,female,least,-0.0665718048810959
stem_vs_care,female,pediatric,-0.12443928197026255
stem_vs_care,female,deliberative,0.021431232636678038
stem_vs_care,female,qualified,-0.10525186471641063
stem_vs_care,female,anxious,-0.17672983370721337
stem_vs_care,female,female,-0.1445508555305423
stem_vs_care,female,endangered,-0.08220122419297696
stem_vs_care,female,secretarial,-0.037179727852344524
stem_vs_care,female,consecutive,-0.007022097334265703
stem_vs_care,female,preventive,-0.10103248730301859
stem_vs_care,female,multinational,-0.014957379549741745
stem_vs_care,female,traditional,-0.057005318999290455
stem_vs_care,female,communicative,-0.014458440989255916
stem_vs_care,female,proper,-0.07474210560321809
stem_vs_care,female,polished,0.03613231214694679
stem_vs_care,female,encouraged,-0.19559654742479327
stem_vs_care,female,formulate,0.03529193475842479
stem_vs_care,female,accelerated,0.05988253802061083
stem_vs_care,female,facilitative,-0.0683067663339898
stem_vs_care,female,additive,0.15015519111184403
stem_vs_care,female,tenacious,-0.050360260019078854
stem_vs_care,female,holistic,-0.15344640612602234
stem_vs_care,female,appropriate,-0.07912981212139125
stem_vs_care,female,outstanding,-0.06473923549056054
stem_vs_care,female,interpretative,0.0574932826217264
stem_vs_care,female,mainstream,-0.042206019908189785
stem_vs_care,female,enjoyable,-0.09238414578139784
stem_vs_care,female,native,-0.05256860032677649
stem_vs_care,female,typological,0.11136537599377333
stem_vs_care,female,upset,-0.16109325278084724
stem_vs_care,female,instructive,-0.011149001121521007
stem_vs_care,female,fulfilling,-0.15608689412474633
stem_vs_care,female,private,-0.1957153722643852
stem_vs_care,female,mural,-0.06576577546074987
stem_vs_care,female,common,-0.04750325083732604
stem_vs_care,female,renowned,-0.012285078968852753
stem_vs_care,female,phonological,0.08502943245694042
stem_vs_care,female,vivid,-0.030909399315714847
stem_vs_care,female,neonatal,-0.0780102677643299
stem_vs_care,female,montessori,-0.04176667985448149
stem_vs_care,female,classic,0.008618759363889672
stem_vs_care,female,medieval,0.037533201463520516
stem_vs_care,female,collaborative,-0.04005981385707852
stem_vs_care,female,20th,-0.031026351824402817
stem_vs_care,female,comprehensive,-0.0692170739173889
stem_vs_care,female,expressive,-0.00634483397006988
stem_vs_care,female,positive,-0.12577504217624666
stem_vs_care,female,talented,-0.09366757310926913
stem_vs_care,female,theory,0.1587787836790085
stem_vs_care,female,prototyping,0.2029021129012108
stem_vs_care,female,pre,-0.07285435236990451
stem_vs_care,female,organic,-0.00023939907550810102
stem_vs_care,female,syntactic,0.17277444414794443
stem_vs_care,female,curatorial,0.022969485074281704
stem_vs_care,female,vital,-0.1537462197244167
stem_vs_care,female,compassionate,-0.2650482262833975
stem_vs_care,female,warm,-0.1317461786791682
stem_vs_care,female,famous,-0.02178780781105162
stem_vs_care,female,coherent,0.09469678327441214
stem_vs_care,female,thorough,-0.018774670362472545
stem_vs_care,female,interpretive,0.015392972528934484
stem_vs_care,female,caring,-0.3222833389416337
stem_vs_care,female,marginalized,-0.13714217580854893
stem_vs_care,female,informative,-0.06364314407110214
stem_vs_care,female,disciplinary,-0.05992236956954006
stem_vs_care,female,anatomy,0.08905672626569866
stem_vs_care,female,elderly,-0.2474122017621994
stem_vs_care,female,playful,-0.034943211637437355
stem_vs_care,female,qualitative,0.09250759035348893
stem_vs_care,female,foster,-0.26070640319958327
stem_vs_care,female,entire,-0.09742430895566939
stem_vs_care,female,informal,-0.10004877746105195
stem_vs_care,female,interior,0.012286969274282439
stem_vs_care,female,contemporary,-0.029532703384757025
stem_vs_care,female,accelerated,0.05988253802061083
stem_vs_care,female,close,-0.12896344140172003
stem_vs_care,female,domineering,-0.04870918663218618
stem_vs_care,female,insatiable,-0.01615065820515156
stem_vs_care,female,democratic,-0.10356960073113441
stem_vs_care,female,registered,-0.1012827506288886
stem_vs_care,female,conscious,-0.10921157300472262
stem_vs_care,female,integrative,-0.010874257236719143
stem_vs_care,female,concise,0.053157180547714206
stem_vs_care,female,international,-0.08079411759972571
stem_vs_care,female,optional,0.021378309465944767
stem_vs_care,female,ambitious,-0.0227452851831913
stem_vs_care,female,prominent,-0.06322211176156997
stem_vs_care,female,creative,-0.06591383516788485
stem_vs_care,female,warm,-0.1317461786791682
stem_vs_care,female,measurable,0.04671505987644195
stem_vs_care,female,overwhelmed,-0.14215227067470554
stem_vs_care,female,cultural,-0.11327246390283108
stem_vs_care,female,preschool,-0.18180031478404995
stem_vs_care,female,normative,0.020006220787763596
stem_vs_care,female,verbal,-0.03329897522926328
stem_vs_care,female,literary,0.01042205244302749
stem_vs_care,female,linguistic,0.09442499876022342
stem_vs_care,female,nutritious,-0.1504992835689336
stem_vs_care,female,refreshing,-0.07225014865398406
stem_vs_care,female,later,-0.08832918033003806
stem_vs_care,female,patriarchal,-0.07177360970526935
stem_vs_care,female,adaptive,0.12634755969047545
stem_vs_care,female,little,-0.10537792965769768
stem_vs_care,female,unshakable,-0.03682551550446078
stem_vs_care,female,short,-0.05467131584882734
stem_vs_care,female,smooth,0.006856047362089168
stem_vs_care,female,special,-0.12948377579450607
stem_vs_care,female,aesthetic,0.028664909303188324
stem_vs_care,female,geriatric,-0.1656263779848814
stem_vs_care,female,own,-0.1591457322239876
stem_vs_care,female,fluid,0.08663853928446769
stem_vs_care,female,psychoanalytic,-0.025557085545733577
stem_vs_care,female,impressive,0.0070157049223780465
stem_vs_care,female,influential,-0.049795899912714964
stem_vs_care,female,mixed,-0.006140867620706564
stem_vs_care,female,resonant,0.10524458261206746
stem_vs_care,female,ethnographic,0.023460192698985333
stem_vs_care,female,dual,0.04268488213419913
stem_vs_care,female,centric,0.025017143785953516
stem_vs_care,female,intercultural,-0.1017485951073468
stem_vs_care,female,corporate,-0.12576535269618033
stem_vs_care,female,interesting,0.007636583596467961
stem_vs_care,female,insightful,-0.0484072994440794
stem_vs_care,female,chronological,0.0636178331449628
stem_vs_care,female,gentle,-0.12033616639673711
stem_vs_care,female,understudied,-0.0029704010084969906
stem_vs_care,female,rare,-0.029856899380683893
stem_vs_care,female,19th,-0.03119505308568478
stem_vs_care,female,ancient,0.02880518957972525
stem_vs_care,female,chinese,-0.02268622145056723
stem_vs_care,female,certified,-0.04971045069396496
stem_vs_care,female,interpersonal,-0.08965412676334378
stem_vs_care,female,sociable,-0.08392561413347722
stem_vs_care,female,philosophical,0.04333455637097361
stem_vs_care,female,assistant,-0.08758628619834782
stem_vs_care,female,enough,-0.1011656239628792
stem_vs_care,female,excellent,-0.07538013979792593
stem_vs_care,female,vast,-0.02713796198368071
stem_vs_care,female,graphic,0.06582381725311279
stem_vs_care,female,clerical,-0.06301396470516918
stem_vs_care,female,superlative,0.05856466814875602
stem_vs_care,female,expert,0.0015803396701812855
stem_vs_care,female,decisive,-0.019133599102497123
stem_vs_care,female,inspiring,-0.160976367816329
stem_vs_care,female,noisy,0.04106990547152235
stem_vs_care,female,immersive,0.04493328835815191
stem_vs_care,female,generative,0.14691824448527768
stem_vs_care,female,scholarly,0.018092981725931157
stem_vs_care,female,poetic,0.016877683624625217
stem_vs_care,female,conceptual,0.14390855953097348
stem_vs_care,female,symbolic,0.027167681604623795
stem_vs_care,female,reflective,0.01600614264607428
stem_vs_care,female,persuasive,-0.02066383883357048
stem_vs_care,female,feminist,-0.08582961335778236
rationality_vs_emotionality,male,pragmatic,0.08731299787759783
rationality_vs_emotionality,male,military,0.11571590378880503
rationality_vs_emotionality,male,electronic,-0.011992353945970535
rationality_vs_emotionality,male,backend,0.008890380430966613
rationality_vs_emotionality,male,former,0.07282934023533015
rationality_vs_emotionality,male,tabletop,-0.03181701088324189
rationality_vs_emotionality,male,intercollegiate,0.034889438189566135
rationality_vs_emotionality,male,pure,0.03539986163377762
rationality_vs_emotionality,male,communal,0.030035489797592158
rationality_vs_emotionality,male,rational,0.1978595227003097
rationality_vs_emotionality,male,methodical,0.10983035117387774
rationality_vs_emotionality,male,vintage,-0.05774257356533781
rationality_vs_emotionality,male,third,0.09047771319746972
rationality_vs_emotionality,male,mini,0.003130233753472565
rationality_vs_emotionality,male,manageable,0.00010909289121630028
rationality_vs_emotionality,male,arduino,-0.04533434647601098
rationality_vs_emotionality,male,broken,0.023113224655389786
rationality_vs_emotionality,male,simplified,0.0777313031256199
rationality_vs_emotionality,male,paramount,0.0751360595226288
rationality_vs_emotionality,male,written,0.09620507024228575
rationality_vs_emotionality,male,raw,-0.030791631340980535
rationality_vs_emotionality,male,counter,0.09940048381686212
rationality_vs_emotionality,male,old,0.02815765347331764
rationality_vs_emotionality,male,harmful,0.0003976844251155909
rationality_vs_emotionality,male,poor,0.051638175547122966
rationality_vs_emotionality,male,stereotypical,-0.04045341089367868
rationality_vs_emotionality,male,marshal,0.05698915347456933
rationality_vs_emotionality,male,inconsistent,0.08698671758174897
rationality_vs_emotionality,male,municipal,0.08904903838410974
rationality_vs_emotionality,male,diligent,0.0864546775817871
rationality_vs_emotionality,male,inner,-0.013880996406078372
rationality_vs_emotionality,male,newtonian,0.024087491445243362
rationality_vs_emotionality,male,available,0.07292431127279997
rationality_vs_emotionality,male,paramedic,0.006037241965532306
rationality_vs_emotionality,male,elite,0.10760688073933125
rationality_vs_emotionality,male,migrant,0.008788011554861447
rationality_vs_emotionality,male,uniform,0.07351255044341087
rationality_vs_emotionality,male,celestial,0.010179080814123165
rationality_vs_emotionality,male,sound,-0.014237311482429515
rationality_vs_emotionality,male,bayesian,0.0321212045615539
rationality_vs_emotionality,male,unbiased,0.14682599939405916
rationality_vs_emotionality,male,proactive,0.01751752644777299
rationality_vs_emotionality,male,testable,0.1584780417382717
rationality_vs_emotionality,male,federal,0.13734891321510076
rationality_vs_emotionality,male,unassuming,-0.0526206076145172
rationality_vs_emotionality,male,instructive,0.06535487771034243
rationality_vs_emotionality,male,untested,0.05178604461252691
rationality_vs_emotionality,male,resilient,-0.03206138536334038
rationality_vs_emotionality,male,legislative,0.1352907368913293
rationality_vs_emotionality,male,neural,0.02727604177780449
rationality_vs_emotionality,male,robotic,0.009734349697828298
rationality_vs_emotionality,male,industrial,0.03736638501286507
rationality_vs_emotionality,male,cloud,0.010446255654096598
rationality_vs_emotionality,male,consistent,0.14565121084451677
rationality_vs_emotionality,male,solar,0.08341711324173957
rationality_vs_emotionality,male,unfamiliar,-0.02345822453498836
rationality_vs_emotionality,male,logical,0.22464658766984935
rationality_vs_emotionality,male,anti,0.02182893715798856
rationality_vs_emotionality,male,elaborate,0.05995881706476214
rationality_vs_emotionality,male,numerical,0.1587068992899731
rationality_vs_emotionality,male,d,0.03462175987660884
rationality_vs_emotionality,male,robust,0.04186646342277528
rationality_vs_emotionality,male,disciplined,0.07264254689216615
rationality_vs_emotionality,male,inter,0.06311177089810371
rationality_vs_emotionality,male,predictive,0.06894294158555567
rationality_vs_emotionality,male,savvy,-0.007755398005247133
rationality_vs_emotionality,male,moderate,0.055500492453575134
rationality_vs_emotionality,male,smart,0.022566559910774275
rationality_vs_emotionality,male,late,0.020058952178806072
rationality_vs_emotionality,male,internal,0.09829038362950088
rationality_vs_emotionality,male,interested,0.07177573591470718
rationality_vs_emotionality,male,earnest,-0.03499439358711243
rationality_vs_emotionality,male,civil,0.09643338397145271
rationality_vs_emotionality,male,simple,0.0780200123786926
rationality_vs_emotionality,male,autonomous,0.05954131484031677
rationality_vs_emotionality,male,automotive,0.008562106639146805
rationality_vs_emotionality,male,fraud,0.11703572925180196
rationality_vs_emotionality,male,dedicated,0.03539995998144149
rationality_vs_emotionality,male,heated,0.0038661438971757667
rationality_vs_emotionality,male,linear,0.08482798822224139
rationality_vs_emotionality,male,logistical,0.08874217122793199
rationality_vs_emotionality,male,average,0.08532136753201484
rationality_vs_emotionality,male,analytic,0.09789878427982329
rationality_vs_emotionality,male,helpful,0.0522765830159187
rationality_vs_emotionality,male,following,0.1334596213826444
rationality_vs_emotionality,male,spatial,0.06715157032012939
rationality_vs_emotionality,male,green,-0.007722472026944177
rationality_vs_emotionality,male,full,0.06421880945563313
rationality_vs_emotionality,male,residential,0.0633657282218337
rationality_vs_emotionality,male,solid,0.06322226077318188
rationality_vs_emotionality,male,tremendous,0.02127878665924071
rationality_vs_emotionality,male,tactical,0.08553828820586207
rationality_vs_emotionality,male,school,0.059529351256787794
rationality_vs_emotionality,male,uncanny,-0.040795691311359406
rationality_vs_emotionality,male,electric,-0.019603174179792404
rationality_vs_emotionality,male,legal,0.1439602121710777
rationality_vs_emotionality,male,ideological,0.10381980985403058
rationality_vs_emotionality,male,computational,0.11054895296692846
rationality_vs_emotionality,male,civic,0.02481405548751356
rationality_vs_emotionality,male,courteous,0.004552377760410314
rationality_vs_emotionality,male,technological,0.09921624809503554
rationality_vs_emotionality,male,collegiate,0.014519907347857963
rationality_vs_emotionality,male,second,0.09132367819547652
rationality_vs_emotionality,male,standard,0.12034589126706124
rationality_vs_emotionality,male,intelligent,0.04761824756860733
rationality_vs_emotionality,male,architectural,0.06252377033233641
rationality_vs_emotionality,male,plain,0.07043495103716851
rationality_vs_emotionality,male,entrepreneurial,0.017589780688285844
rationality_vs_emotionality,male,simulated,0.05559597313404083
rationality_vs_emotionality,male,regulatory,0.10400825822725893
rationality_vs_emotionality,male,extra,0.006555048376321787
rationality_vs_emotionality,male,suited,0.010472477972507499
rationality_vs_emotionality,male,middle,0.05635903477668763
rationality_vs_emotionality,male,quantitative,0.1386213857680559
rationality_vs_emotionality,male,psychological,-0.014188298583030667
rationality_vs_emotionality,male,hierarchical,0.08400615006685255
rationality_vs_emotionality,male,polite,0.009419965744018599
rationality_vs_emotionality,male,known,0.07130585312843324
rationality_vs_emotionality,male,empathic,-0.15712384358048442
rationality_vs_emotionality,male,ironic,0.0006399527192115784
rationality_vs_emotionality,male,prominent,0.04857871532440186
rationality_vs_emotionality,male,underexplored,-0.050668954686261716
rationality_vs_emotionality,male,behavioral,0.015321679506450858
rationality_vs_emotionality,male,urban,0.03847583681344985
rationality_vs_emotionality,male,systematic,0.2138063907623291
rationality_vs_emotionality,male,statistical,0.19328202018514273
rationality_vs_emotionality,male,technical,0.08934571817517278
rationality_vs_emotionality,male,unquestionable,0.11414662562310696
rationality_vs_emotionality,male,knowledgeable,0.06918753534555436
rationality_vs_emotionality,male,prepared,0.08159116804599764
rationality_vs_emotionality,male,calculus,0.12437036037445068
rationality_vs_emotionality,male,manipulating,0.03243315517902373
rationality_vs_emotionality,male,current,0.11420647501945494
rationality_vs_emotionality,male,probabilistic,0.09929404431022704
rationality_vs_emotionality,male,bibliographic,0.07263160645961761
rationality_vs_emotionality,male,main,0.10925499871373173
rationality_vs_emotionality,male,criminal,0.1318124309182167
rationality_vs_emotionality,male,proven,0.15044652577489614
rationality_vs_emotionality,male,physical,0.0188623547554016
rationality_vs_emotionality,male,taiwanese,-0.08014811363245826
rationality_vs_emotionality,male,variant,0.05706404703669252
rationality_vs_emotionality,male,masterful,-0.05497209280729293
rationality_vs_emotionality,male,core,0.08085908070206643
rationality_vs_emotionality,male,dear,-0.02898965058848263
rationality_vs_emotionality,male,persistent,-0.004714548587799072
rationality_vs_emotionality,male,present,0.10426046177744863
rationality_vs_emotionality,male,tense,-0.06217903643846512
rationality_vs_emotionality,male,electrical,0.03667299780063332
rationality_vs_emotionality,male,de,0.0049050804926082485
rationality_vs_emotionality,male,junior,0.03047857806086541
rationality_vs_emotionality,male,underlying,0.08999398201704029
rationality_vs_emotionality,male,outdoor,-0.018491654563695198
rationality_vs_emotionality,male,mechanical,0.06263305991888043
rationality_vs_emotionality,male,elementary,0.08529600836336615
rationality_vs_emotionality,male,scalable,0.03336611739359796
rationality_vs_emotionality,male,small,0.056716788560152054
rationality_vs_emotionality,male,electoral,0.1189852005802095
rationality_vs_emotionality,male,flexible,-0.0018059097230434529
rationality_vs_emotionality,male,closed,0.08103021886199713
rationality_vs_emotionality,male,resourceful,-0.02669655084609987
rationality_vs_emotionality,male,considerate,-0.0564195655286312
rationality_vs_emotionality,male,bayesian,0.0321212045615539
rationality_vs_emotionality,male,steadying,-0.05027288615237922
rationality_vs_emotionality,male,autonomous,0.05954131484031677
rationality_vs_emotionality,male,displacement,0.06305013205856083
rationality_vs_emotionality,male,suitable,0.057265317440032965
rationality_vs_emotionality,male,unproductive,-0.021366802603006357
rationality_vs_emotionality,male,secure,0.06361853238195181
rationality_vs_emotionality,male,fair,0.10593283139169216
rationality_vs_emotionality,male,analytical,0.09449132382869718
rationality_vs_emotionality,male,concrete,0.10413570553064344
rationality_vs_emotionality,male,straightforward,0.07104729264974596
rationality_vs_emotionality,male,structured,0.04853295534849167
rationality_vs_emotionality,male,big,0.03205331042408943
rationality_vs_emotionality,male,introductory,0.06389656960964205
rationality_vs_emotionality,male,actuarial,0.1340341255068779
rationality_vs_emotionality,male,previous,0.09754647612571718
rationality_vs_emotionality,male,free,0.01947898939251902
rationality_vs_emotionality,male,crucial,0.1146547362208366
rationality_vs_emotionality,male,financial,0.10263349786400794
rationality_vs_emotionality,male,photographic,-0.0014457829296588842
rationality_vs_emotionality,male,unrelated,0.07267051339149472
rationality_vs_emotionality,male,dominant,0.012472765147685971
rationality_vs_emotionality,male,peripheral,0.037720356509089475
rationality_vs_emotionality,male,civic,0.02481405548751356
rationality_vs_emotionality,male,buddhist,-0.007980589941143978
rationality_vs_emotionality,male,artificial,0.05663298964500427
rationality_vs_emotionality,male,dynamic,-0.011951634287834134
rationality_vs_emotionality,male,tricky,0.009611950814723935
rationality_vs_emotionality,male,top,0.06684211734682323
rationality_vs_emotionality,male,actionable,0.07102533467113972
rationality_vs_emotionality,male,aggressive,-0.02407203465700153
rationality_vs_emotionality,male,procedural,0.10466331765055656
rationality_vs_emotionality,male,pleasant,-0.04846404418349265
rationality_vs_emotionality,male,collective,0.033217914402484894
rationality_vs_emotionality,male,utmost,0.06622700542211535
rationality_vs_emotionality,male,quick,0.05302691087126732
rationality_vs_emotionality,male,timed,0.04106183126568794
rationality_vs_emotionality,male,mathematical,0.18859765380620958
rationality_vs_emotionality,female,feminist,0.0011154904961585832
rationality_vs_emotionality,female,reputable,0.12548211496323347
rationality_vs_emotionality,female,cozy,-0.021235478669404978
rationality_vs_emotionality,female,rich,-0.036108785122632964
rationality_vs_emotionality,female,secondary,0.05589156225323677
rationality_vs_emotionality,female,bilingual,0.001972553692758089
rationality_vs_emotionality,female,nursing,0.037510481476783736
rationality_vs_emotionality,female,postcolonial,-0.03154824986122548
rationality_vs_emotionality,female,nearby,0.06282263295724988
rationality_vs_emotionality,female,storytelling,-0.06236065030097959
rationality_vs_emotionality,female,official,0.13618381437845528
rationality_vs_emotionality,female,appealing,0.00922498703002933
rationality_vs_emotionality,female,editorial,0.09776143748313187
rationality_vs_emotionality,female,female,-0.02570826336741447
rationality_vs_emotionality,female,articulate,0.03962050825357438
rationality_vs_emotionality,female,upcycled,-0.09406443857587873
rationality_vs_emotionality,female,obscure,0.051515567302703874
rationality_vs_emotionality,female,nurturing,-0.09206672012805939
rationality_vs_emotionality,female,universal,0.08642377778887747
rationality_vs_emotionality,female,subjective,0.03879245519638058
rationality_vs_emotionality,female,tibetan,-0.044478686456568536
rationality_vs_emotionality,female,team,0.076188456825912
rationality_vs_emotionality,female,dominant,0.012472765147685971
rationality_vs_emotionality,female,gifted,-0.07267208099365235
rationality_vs_emotionality,female,mass,0.08846492469310757
rationality_vs_emotionality,female,sino,-0.011086814297595993
rationality_vs_emotionality,female,contextual,0.040998740121722194
rationality_vs_emotionality,female,cross,0.04092463627457618
rationality_vs_emotionality,female,thematic,-0.013780169934034331
rationality_vs_emotionality,female,eloquent,-0.035734421014785744
rationality_vs_emotionality,female,chronic,-0.013571856915950753
rationality_vs_emotionality,female,engaged,0.06004623249173166
rationality_vs_emotionality,female,driven,0.05455938577651981
rationality_vs_emotionality,female,subtle,-0.06420756131410599
rationality_vs_emotionality,female,resourceful,-0.02669655084609987
rationality_vs_emotionality,female,handmade,-0.08727307613298763
rationality_vs_emotionality,female,multicultural,-0.03507261648774146
rationality_vs_emotionality,female,adaptable,-0.023196754604578013
rationality_vs_emotionality,female,managerial,0.07403673753142356
rationality_vs_emotionality,female,midterm,0.07092690109857357
rationality_vs_emotionality,female,joyful,-0.1582626011222601
rationality_vs_emotionality,female,sensitive,-0.13611237555742267
rationality_vs_emotionality,female,inclusive,0.05948015898466111
rationality_vs_emotionality,female,original,0.07473397720605135
rationality_vs_emotionality,female,eastern,0.06604964756406842
rationality_vs_emotionality,female,western,0.05210477076470851
rationality_vs_emotionality,female,least,0.12325685992836954
rationality_vs_emotionality,female,pediatric,0.025879127532243723
rationality_vs_emotionality,female,deliberative,0.0323131285607815
rationality_vs_emotionality,female,qualified,0.10728493356145918
