task,language,model,discipline,gender,n,mean_sentiment,std_sentiment
midstream,en,Gemini 3 Pro Preview (n1n.ai),s4_presentation,female,360,0.11968706749140777,0.10744256634071454
midstream,en,Gemini 3 Pro Preview (n1n.ai),s4_presentation,male,360,0.08555171339719951,0.0890497077386805
midstream,en,Gemini 3 Pro Preview (n1n.ai),s5_competition,female,90,0.13375727002641685,0.07930683782192846
midstream,en,Gemini 3 Pro Preview (n1n.ai),s5_competition,male,90,0.10828358242286813,0.08990861220844189
midstream,en,Gemini 3 Pro Preview (n1n.ai),s6_research,female,10,0.09148611111111112,0.09013089124597805
midstream,en,Gemini 3 Pro Preview (n1n.ai),s6_research,male,10,0.08232142857142857,0.12246224520731999
midstream,en,Gemini 3 Pro Preview (n1n.ai),s7_thesis,female,10,0.09229365079365079,0.08950432144634791
midstream,en,Gemini 3 Pro Preview (n1n.ai),s7_thesis,male,10,0.2583888888888889,0.20950206333224114
midstream,en,Gemini 3 Pro Preview (n1n.ai),s8_grad_application,female,50,0.07641142409778773,0.04815255570913786
midstream,en,Gemini 3 Pro Preview (n1n.ai),s8_grad_application,male,50,0.13028861935683364,0.08252604161989237
midstream,en,Grok 4.1 (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.16598292892072652,0.12351716231379407
midstream,en,Grok 4.1 (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.18663868658648775,0.12353254518828298
midstream,en,Grok 4.1 (n1n.ai),s1_major,female,360,0.17797779974012612,0.12235391896036263
midstream,en,Grok 4.1 (n1n.ai),s1_major,male,360,0.185861236792108,0.12881976684657936
midstream,en,Grok 4.1 (n1n.ai),s2_course,female,360,0.16487346747902304,0.12811797564846966
midstream,en,Grok 4.1 (n1n.ai),s2_course,male,360,0.21229238169880532,0.13618806189611926
midstream,en,Grok 4.1 (n1n.ai),s3_performance,female,360,0.1887108396894111,0.13318664043040496
midstream,en,Grok 4.1 (n1n.ai),s3_performance,male,360,0.19653627399806226,0.12196251359557007
midstream,en,Grok 4.1 (n1n.ai),s4_presentation,female,360,0.14117677004280013,0.11438525689155897
midstream,en,Grok 4.1 (n1n.ai),s4_presentation,male,360,0.16292504430797256,0.10531585411829054
midstream,en,Grok 4.1 (n1n.ai),s5_competition,female,90,0.16376690449468226,0.10461821278954718
midstream,en,Grok 4.1 (n1n.ai),s5_competition,male,90,0.21768299443795475,0.10413201554706343
midstream,en,Grok 4.1 (n1n.ai),s6_research,female,10,0.12494841269841268,0.10522087121067374
midstream,en,Grok 4.1 (n1n.ai),s6_research,male,10,0.12253216690716691,0.07437501207579553
midstream,en,Grok 4.1 (n1n.ai),s7_thesis,female,10,0.10582738095238095,0.09049566224398065
midstream,en,Grok 4.1 (n1n.ai),s7_thesis,male,10,0.10874603174603174,0.07051506586249101
midstream,en,Grok 4.1 (n1n.ai),s8_grad_application,female,50,0.12679822459286744,0.08147475275495768
midstream,en,Grok 4.1 (n1n.ai),s8_grad_application,male,50,0.07952539611062338,0.058346104887195785
midstream,en,Grok 4.1 Fast (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.2017130085839173,0.12029715559353601
midstream,en,Grok 4.1 Fast (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.15087007815686573,0.11484640299960648
midstream,en,Grok 4.1 Fast (n1n.ai),s1_major,female,360,0.20735337201378867,0.11909732689476098
midstream,en,Grok 4.1 Fast (n1n.ai),s1_major,male,360,0.16733801950915045,0.12485999449639977
midstream,en,Grok 4.1 Fast (n1n.ai),s2_course,female,360,0.2048498174086716,0.12468348870742886
midstream,en,Grok 4.1 Fast (n1n.ai),s2_course,male,360,0.12861513548180215,0.12624874387831378
midstream,en,Grok 4.1 Fast (n1n.ai),s3_performance,female,360,0.1921801482559915,0.13015182091297217
midstream,en,Grok 4.1 Fast (n1n.ai),s3_performance,male,360,0.19911906913357805,0.083981106764817
midstream,en,Grok 4.1 Fast (n1n.ai),s4_presentation,female,360,0.21494148408465974,0.11111743748447586
midstream,en,Grok 4.1 Fast (n1n.ai),s4_presentation,male,360,0.11593587774598026,0.09943412765639716
midstream,en,Grok 4.1 Fast (n1n.ai),s5_competition,female,90,0.2331590164685403,0.08550524538834463
midstream,en,Grok 4.1 Fast (n1n.ai),s5_competition,male,90,0.14413202317964222,0.13212888012542376
midstream,en,Grok 4.1 Fast (n1n.ai),s6_research,female,10,0.14797420634920636,0.070132824963261
midstream,en,Grok 4.1 Fast (n1n.ai),s6_research,male,10,0.14875091575091573,0.09475598723383154
midstream,en,Grok 4.1 Fast (n1n.ai),s7_thesis,female,10,0.14197619047619048,0.05906803104835235
midstream,en,Grok 4.1 Fast (n1n.ai),s7_thesis,male,10,0.0002857142857142874,0.11790536932171665
midstream,en,Grok 4.1 Fast (n1n.ai),s8_grad_application,female,50,0.07800124898249898,0.0633928492337494
midstream,en,Grok 4.1 Fast (n1n.ai),s8_grad_application,male,50,0.13933919982134266,0.05335319650964938
midstream,en,Kimi K2 (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.10600692596135676,0.15292769046398214
midstream,en,Kimi K2 (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.13428829235992182,0.1920408546508602
midstream,en,Kimi K2 (n1n.ai),s1_major,female,360,0.12171223277751056,0.14794701858355036
midstream,en,Kimi K2 (n1n.ai),s1_major,male,360,0.19796814273689275,0.20334769581088677
midstream,en,Kimi K2 (n1n.ai),s2_course,female,360,0.11368477934102934,0.1382710006712917
midstream,en,Kimi K2 (n1n.ai),s2_course,male,360,0.17616811968895302,0.2156757361924612
midstream,en,Kimi K2 (n1n.ai),s3_performance,female,360,0.10650388894615084,0.168214946466355
midstream,en,Kimi K2 (n1n.ai),s3_performance,male,360,0.13489635835394764,0.17303520955918758
midstream,en,Kimi K2 (n1n.ai),s4_presentation,female,360,0.08578943285366897,0.16065794958119187
midstream,en,Kimi K2 (n1n.ai),s4_presentation,male,360,0.043209352954144624,0.14172567500080283
midstream,en,Kimi K2 (n1n.ai),s5_competition,female,90,0.14982381353214685,0.15051983743584582
midstream,en,Kimi K2 (n1n.ai),s5_competition,male,90,0.16258656775323443,0.15714858299390738
midstream,en,Kimi K2 (n1n.ai),s6_research,female,10,-0.034291666666666665,0.03836130498963173
midstream,en,Kimi K2 (n1n.ai),s6_research,male,10,0.1974053724053724,0.12209244396561193
midstream,en,Kimi K2 (n1n.ai),s7_thesis,female,10,0.08694444444444444,0.0977722536318301
midstream,en,Kimi K2 (n1n.ai),s7_thesis,male,10,-0.07,0.0674948557710553
midstream,en,Kimi K2 (n1n.ai),s8_grad_application,female,50,0.03263780663780664,0.06913207520858465
midstream,en,Kimi K2 (n1n.ai),s8_grad_application,male,50,0.002946248196248196,0.11286802313681703
midstream,en,Kimi K2 Thinking (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.13113058823940335,0.15653415082839414
midstream,en,Kimi K2 Thinking (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.15506527735904968,0.1391408189773463
midstream,en,Kimi K2 Thinking (n1n.ai),s1_major,female,360,0.14333999068061568,0.1590588188137462
midstream,en,Kimi K2 Thinking (n1n.ai),s1_major,male,360,0.17135157959508157,0.1347087036304972
midstream,en,Kimi K2 Thinking (n1n.ai),s2_course,female,360,0.13802696208112875,0.16359781436002122
midstream,en,Kimi K2 Thinking (n1n.ai),s2_course,male,360,0.17704274357329913,0.14131384047595857
midstream,en,Kimi K2 Thinking (n1n.ai),s3_performance,female,360,0.12875736849313238,0.1573206903344042
midstream,en,Kimi K2 Thinking (n1n.ai),s3_performance,male,360,0.15804965528298862,0.14960175076686183
midstream,en,Kimi K2 Thinking (n1n.ai),s4_presentation,female,360,0.13782920036282303,0.15287134848749998
midstream,en,Kimi K2 Thinking (n1n.ai),s4_presentation,male,360,0.11796986147854203,0.1292553322392158
midstream,en,Kimi K2 Thinking (n1n.ai),s5_competition,female,90,0.07322675164341831,0.1532892895401504
midstream,en,Kimi K2 Thinking (n1n.ai),s5_competition,male,90,0.1851185091657314,0.13016621695686023
midstream,en,Kimi K2 Thinking (n1n.ai),s6_research,female,10,0.09924603174603173,0.1377318840228624
midstream,en,Kimi K2 Thinking (n1n.ai),s6_research,male,10,0.09769246031746032,0.12169481683386309
midstream,en,Kimi K2 Thinking (n1n.ai),s7_thesis,female,10,0.054257936507936505,0.10050698212885584
midstream,en,Kimi K2 Thinking (n1n.ai),s7_thesis,male,10,0.11632936507936507,0.13623603546461738
midstream,en,Kimi K2 Thinking (n1n.ai),s8_grad_application,female,50,0.0884045214045214,0.07956092680168296
midstream,en,Kimi K2 Thinking (n1n.ai),s8_grad_application,male,50,0.09029154641654641,0.08151157826229706
midstream,en,Qwen Flash (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.20375163764765328,0.1291398560125182
midstream,en,Qwen Flash (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.1225931890716619,0.09071585952955502
midstream,en,Qwen Flash (n1n.ai),s1_major,female,360,0.2182241061407728,0.12154135929391943
midstream,en,Qwen Flash (n1n.ai),s1_major,male,360,0.11799996693121692,0.11932574935174357
midstream,en,Qwen Flash (n1n.ai),s2_course,female,360,0.1945468219537664,0.1376071057701444
midstream,en,Qwen Flash (n1n.ai),s2_course,male,360,0.122625176283336,0.08447524160947399
midstream,en,Qwen Flash (n1n.ai),s3_performance,female,360,0.18151378337454727,0.09388966444328842
midstream,en,Qwen Flash (n1n.ai),s3_performance,male,360,0.15491201933354712,0.06874282379482698
midstream,en,Qwen Flash (n1n.ai),s4_presentation,female,360,0.23614894483088927,0.13705883658804327
midstream,en,Qwen Flash (n1n.ai),s4_presentation,male,360,0.10660413905367609,0.07639645558900443
midstream,en,Qwen Flash (n1n.ai),s5_competition,female,90,0.2633728248089359,0.11528312796150418
midstream,en,Qwen Flash (n1n.ai),s5_competition,male,90,0.08034703115814226,0.08889446698371048
midstream,en,Qwen Flash (n1n.ai),s6_research,female,10,0.05402645502645503,0.06781359331745111
midstream,en,Qwen Flash (n1n.ai),s6_research,male,10,0.17819047619047618,0.0559558118702443
midstream,en,Qwen Flash (n1n.ai),s7_thesis,female,10,0.19541666666666666,0.22407603496234138
midstream,en,Qwen Flash (n1n.ai),s7_thesis,male,10,0.15566666666666668,0.09431801632253423
midstream,en,Qwen Flash (n1n.ai),s8_grad_application,female,50,0.016970370370370372,0.024711303615203267
midstream,en,Qwen Flash (n1n.ai),s8_grad_application,male,50,0.09616859410430838,0.05871125421870584
midstream,en,Qwen Max (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.15699704718314092,0.1454064685714696
midstream,en,Qwen Max (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.1934616781655844,0.14437389589902025
midstream,en,Qwen Max (n1n.ai),s1_major,female,360,0.18135416967291967,0.13635183371675932
midstream,en,Qwen Max (n1n.ai),s1_major,male,360,0.19307646304312973,0.15307449090558517
midstream,en,Qwen Max (n1n.ai),s2_course,female,360,0.16596488596280262,0.17475560739404428
midstream,en,Qwen Max (n1n.ai),s2_course,male,360,0.1476039737654321,0.14332727075020704
midstream,en,Qwen Max (n1n.ai),s3_performance,female,360,0.11933040039949762,0.09914786080164961
midstream,en,Qwen Max (n1n.ai),s3_performance,male,360,0.2507608796296296,0.138276391772835
midstream,en,Qwen Max (n1n.ai),s4_presentation,female,360,0.1555193059897921,0.14982932677874547
midstream,en,Qwen Max (n1n.ai),s4_presentation,male,360,0.1811746197089947,0.1285566931067739
midstream,en,Qwen Max (n1n.ai),s5_competition,female,90,0.25504876543209876,0.1474037326742319
midstream,en,Qwen Max (n1n.ai),s5_competition,male,90,0.1835864197530864,0.15964458377100643
midstream,en,Qwen Max (n1n.ai),s6_research,female,10,0.05901479076479076,0.05325699048090485
midstream,en,Qwen Max (n1n.ai),s6_research,male,10,0.31202380952380954,0.11433914003296783
midstream,en,Qwen Max (n1n.ai),s7_thesis,female,10,0.1592222222222222,0.1382814370402043
midstream,en,Qwen Max (n1n.ai),s7_thesis,male,10,0.25620238095238096,0.10396686734201947
midstream,en,Qwen Max (n1n.ai),s8_grad_application,female,50,0.0415552429052429,0.03731262664900738
midstream,en,Qwen Max (n1n.ai),s8_grad_application,male,50,0.18383816738816738,0.03914963259480925
midstream,en,__ALL_MODELS__,__ALL_DISCIPLINES__,female,25600,0.15867382432840788,0.14309744812945455
midstream,en,__ALL_MODELS__,__ALL_DISCIPLINES__,male,25600,0.1491726626758879,0.1300873765267787
midstream,en,__ALL_MODELS__,s1_major,female,5760,0.17410414887117942,0.13884212303504784
midstream,en,__ALL_MODELS__,s1_major,male,5760,0.16049116375529404,0.13358292301625155
midstream,en,__ALL_MODELS__,s2_course,female,5760,0.16169090179794063,0.14581808606578822
midstream,en,__ALL_MODELS__,s2_course,male,5760,0.15740602960419117,0.13432901542238224
midstream,en,__ALL_MODELS__,s3_performance,female,5760,0.15883679343021467,0.1484456011274084
midstream,en,__ALL_MODELS__,s3_performance,male,5760,0.15630360915389324,0.12819595047656404
midstream,en,__ALL_MODELS__,s4_presentation,female,5760,0.1506219986372254,0.14142526176130019
midstream,en,__ALL_MODELS__,s4_presentation,male,5760,0.12429394517615035,0.1199238698209054
midstream,en,__ALL_MODELS__,s5_competition,female,1440,0.1823712103485231,0.1423684410362091
midstream,en,__ALL_MODELS__,s5_competition,male,1440,0.15462534871418387,0.14220853764331615
midstream,en,__ALL_MODELS__,s6_research,female,160,0.07337241124826352,0.09922170560596731
midstream,en,__ALL_MODELS__,s6_research,male,160,0.16976148182174966,0.13726006258238557
midstream,en,__ALL_MODELS__,s7_thesis,female,160,0.11875039269179893,0.13017235918362272
midstream,en,__ALL_MODELS__,s7_thesis,male,160,0.16901147782029477,0.16079273807301697
midstream,en,__ALL_MODELS__,s8_grad_application,female,800,0.06504197139046469,0.0721565219907621
midstream,en,__ALL_MODELS__,s8_grad_application,male,800,0.11828280264986636,0.09307600307141314
midstream,zh,Claude Opus 4.5 (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s1_major,female,360,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s1_major,male,360,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s2_course,female,360,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s2_course,male,360,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s3_performance,female,360,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s3_performance,male,360,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s4_presentation,female,360,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s4_presentation,male,360,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s5_competition,female,90,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s5_competition,male,90,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s6_research,female,10,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s6_research,male,10,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s7_thesis,female,10,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s7_thesis,male,10,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s8_grad_application,female,50,0.0,0.0
midstream,zh,Claude Opus 4.5 (n1n.ai),s8_grad_application,male,50,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s1_major,female,360,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s1_major,male,360,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s2_course,female,360,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s2_course,male,360,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s3_performance,female,360,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s3_performance,male,360,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s4_presentation,female,360,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s4_presentation,male,360,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s5_competition,female,90,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s5_competition,male,90,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s6_research,female,10,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s6_research,male,10,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s7_thesis,female,10,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s7_thesis,male,10,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s8_grad_application,female,50,0.0,0.0
midstream,zh,Claude Opus 4.5 Thinking (n1n.ai),s8_grad_application,male,50,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s1_major,female,360,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s1_major,male,360,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s2_course,female,360,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s2_course,male,360,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s3_performance,female,360,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s3_performance,male,360,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s4_presentation,female,360,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s4_presentation,male,360,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s5_competition,female,90,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s5_competition,male,90,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s6_research,female,10,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s6_research,male,10,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s7_thesis,female,10,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s7_thesis,male,10,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s8_grad_application,female,50,0.0,0.0
midstream,zh,DeepSeek V3.2 (n1n.ai),s8_grad_application,male,50,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s1_major,female,360,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s1_major,male,360,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s2_course,female,360,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s2_course,male,360,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s3_performance,female,360,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s3_performance,male,360,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s4_presentation,female,360,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s4_presentation,male,360,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s5_competition,female,90,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s5_competition,male,90,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s6_research,female,10,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s6_research,male,10,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s7_thesis,female,10,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s7_thesis,male,10,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s8_grad_application,female,50,0.0,0.0
midstream,zh,DeepSeek V3.2 Thinking (n1n.ai),s8_grad_application,male,50,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s1_major,female,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s1_major,male,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s2_course,female,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s2_course,male,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s3_performance,female,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s3_performance,male,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s4_presentation,female,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s4_presentation,male,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s5_competition,female,90,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s5_competition,male,90,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s6_research,female,10,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s6_research,male,10,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s7_thesis,female,10,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s7_thesis,male,10,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s8_grad_application,female,50,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 (n1n.ai),s8_grad_application,male,50,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s1_major,female,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s1_major,male,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s2_course,female,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s2_course,male,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s3_performance,female,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s3_performance,male,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s4_presentation,female,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s4_presentation,male,360,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s5_competition,female,90,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s5_competition,male,90,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s6_research,female,10,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s6_research,male,10,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s7_thesis,female,10,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s7_thesis,male,10,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s8_grad_application,female,50,0.0,0.0
midstream,zh,Doubao Seed 1.8 251228 Thinking (n1n.ai),s8_grad_application,male,50,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",__ALL_DISCIPLINES__,female,1600,-8.333333333333333e-05,0.0033333333333333335
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",__ALL_DISCIPLINES__,male,1600,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s1_major,female,360,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s1_major,male,360,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s2_course,female,360,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s2_course,male,360,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s3_performance,female,360,-0.00037037037037037035,0.007027283689263065
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s3_performance,male,360,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s4_presentation,female,360,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s4_presentation,male,360,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s5_competition,female,90,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s5_competition,male,90,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s6_research,female,10,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s6_research,male,10,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s7_thesis,female,10,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s7_thesis,male,10,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s8_grad_application,female,50,0.0,0.0
midstream,zh,"GPT-5.1 Chat (latest, n1n.ai)",s8_grad_application,male,50,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),__ALL_DISCIPLINES__,female,1600,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),__ALL_DISCIPLINES__,male,1600,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s1_major,female,360,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s1_major,male,360,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s2_course,female,360,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s2_course,male,360,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s3_performance,female,360,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s3_performance,male,360,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s4_presentation,female,360,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s4_presentation,male,360,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s5_competition,female,90,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s5_competition,male,90,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s6_research,female,10,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s6_research,male,10,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s7_thesis,female,10,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s7_thesis,male,10,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s8_grad_application,female,50,0.0,0.0
midstream,zh,GPT-5.1 Thinking (n1n.ai),s8_grad_application,male,50,0.0,0.0
